Date,Observed_AAPL,Train_Prediction_AAPL,Test_Prediction_AAPL,Observed_TSLA,Train_Prediction_TSLA,Test_Prediction_TSLA,Observed_MSFT,Train_Prediction_MSFT,Test_Prediction_MSFT,Observed_NVDA,Train_Prediction_NVDA,Test_Prediction_NVDA,Observed_GOOGL,Train_Prediction_GOOGL,Test_Prediction_GOOGL,Observed_AMZN,Train_Prediction_AMZN,Test_Prediction_AMZN,Observed_META,Train_Prediction_META,Test_Prediction_META
2020-05-19,78.28500366210938,77.86798095703125,,53.867332458496094,54.78217697143555,,183.6300048828125,184.68096923828125,,88.05500030517578,88.48743438720703,,68.72000122070312,69.33366394042969,,122.46649932861328,123.18121337890625,,216.8800048828125,214.48593139648438,
2020-05-20,79.80750274658203,77.41715240478516,,54.37066650390625,54.40359878540039,,185.66000366210938,183.3743896484375,,89.69999694824219,89.05419921875,,70.45800018310547,68.80461120605469,,124.89700317382812,124.34381866455078,,229.97000122070312,218.10751342773438,
2020-05-21,79.2125015258789,78.92572784423828,,55.17333221435547,54.91218948364258,,183.42999267578125,185.4465789794922,,87.75250244140625,90.74200439453125,,70.3375015258789,70.51104736328125,,122.33699798583984,126.79337310791016,,231.38999938964844,230.9688720703125,
2020-05-22,79.72250366210938,78.33615112304688,,54.45866775512695,55.72334289550781,,183.50999450683594,183.17022705078125,,90.26249694824219,88.743896484375,,70.66200256347656,70.39268493652344,,121.84400177001953,124.21331024169922,,234.91000366210938,232.36537170410156,
2020-05-26,79.18250274658203,78.84149932861328,,54.591331481933594,55.0011100769043,,181.57000732421875,183.25189208984375,,87.17749786376953,91.3192138671875,,71.06849670410156,70.71143341064453,,121.09300231933594,123.7164306640625,,232.1999969482422,235.8281707763672,
2020-05-27,79.52749633789062,78.30643463134766,,54.68199920654297,55.13517379760742,,181.80999755859375,181.27175903320312,,85.25250244140625,88.154052734375,,71.01399993896484,71.11079406738281,,120.51950073242188,122.95948028564453,,229.13999938964844,233.1620635986328,
2020-05-28,79.5625,78.64827728271484,,53.72066879272461,55.22679138183594,,181.39999389648438,181.5166778564453,,84.87000274658203,86.17976379394531,,70.91200256347656,71.0572509765625,,120.05500030517578,122.38143157958984,,225.4600067138672,230.1527099609375,
2020-05-29,79.48500061035156,78.68295288085938,,55.66666793823242,54.25541305541992,,183.25,181.09820556640625,,88.75499725341797,85.78753662109375,,71.6760025024414,70.95703887939453,,122.11849975585938,121.91324615478516,,225.08999633789062,226.53521728515625,
2020-06-01,80.4625015258789,78.60616302490234,,59.87333297729492,56.22197341918945,,182.8300018310547,182.9864959716797,,88.0625,89.7723617553711,,71.74349975585938,71.7077865600586,,123.552001953125,123.99307250976562,,231.91000366210938,226.1715545654297,
2020-06-02,80.83499908447266,79.57476043701172,,58.770668029785156,60.47586441040039,,184.91000366210938,182.55780029296875,,88.25250244140625,89.06189727783203,,72.1155014038086,71.77412414550781,,123.62049865722656,125.4378662109375,,232.72000122070312,232.8768310546875,
2020-06-03,81.27999877929688,79.94386291503906,,58.86399841308594,59.360450744628906,,185.36000061035156,184.68096923828125,,87.69499969482422,89.25682067871094,,71.9625015258789,72.13978576660156,,123.91999816894531,125.50687408447266,,230.16000366210938,233.673583984375,
2020-06-04,80.58000183105469,80.38483428955078,,57.62533187866211,59.45485305786133,,182.9199981689453,185.14031982421875,,87.66500091552734,88.68489074707031,,70.71499633789062,71.98938751220703,,123.02999877929688,125.8087387084961,,226.2899932861328,231.1557159423828,
2020-06-05,82.875,79.69119262695312,,59.04399871826172,58.2021484375,,187.1999969482422,182.649658203125,,89.19999694824219,88.65412139892578,,72.0009994506836,70.76349639892578,,124.1500015258789,124.91175079345703,,230.77000427246094,227.35093688964844,
2020-06-08,83.36499786376953,81.96540069580078,,63.327999114990234,59.63692092895508,,188.36000061035156,187.01864624023438,,88.05000305175781,90.22894287109375,,72.4020004272461,72.0272216796875,,126.2030029296875,126.04054260253906,,231.39999389648438,231.75558471679688,
2020-06-09,85.99749755859375,82.45098114013672,,62.711334228515625,63.97217559814453,,189.8000030517578,188.20286560058594,,90.45999908447266,89.04907989501953,,72.60399627685547,72.42144012451172,,130.04299926757812,128.10951232910156,,238.6699981689453,232.37518310546875,
2020-06-10,88.20999908447266,85.05987548828125,,68.336669921875,63.34788513183594,,196.83999633789062,189.67298889160156,,93.6675033569336,91.52190399169922,,73.23500061035156,72.62004089355469,,132.37249755859375,131.97894287109375,,236.72999572753906,239.5287628173828,
